urn,alma_iz_id,alma_nz_id,alma_representation_id,url,title
URN:NBN:no-68639,999920008663002204,,12219671040002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008663002204,"Brev 5. desember 1825, Berlin, [til] Hansteen, Christopher [fra] Boeck, Chr."
URN:NBN:no-68640,999920008663202204,,12219671100002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008663202204,"Brev 29. juni 1863, Edinburgh, [til] Hansteen, Christopher [fra] Balfur"
URN:NBN:no-68641,999920008662802204,,12219670980002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008662802204,"Brev 12. april 1843, [til] Hansteen, Christopher [fra] Boeck, Chr."
URN:NBN:no-68642,999920008662502204,,12219670940002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008662502204,"Brev 12. juli 1826, Zürich, [til] Hansteen, Christopher [fra] Boeck, Chr."
URN:NBN:no-68643,999920008662102204,,12219670900002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008662102204,"Brev 15. april 1843, [til] Hansteen, Christopher [fra] Boeck, Chr."
URN:NBN:no-68644,999920008661602204,,12219670840002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008661602204,"Brev 20. mars 1826, Leipzig, [til] Hansteen, Christopher [fra] Boeck, Chr."
URN:NBN:no-68645,999920008661202204,,12219670780002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008661202204,"Brev 20. desember 1825, Berlin, [til] Hansteen, Christopher [fra] Boeck, Chr."
URN:NBN:no-68646,999920008660702204,,12219670720002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008660702204,"Brev 24. april 1826, [til] Hansteen, Christopher [fra] Boeck, Chr."
URN:NBN:no-68647,999920008660102204,,12219670660002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008660102204,"Brev 29. april 1862, [til] Hansteen, Christopher [fra] Boeck, Chr."
URN:NBN:no-68648,999920008658702204,,12219671280002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008658702204,"Brev [Udatert], Berlin, [til] Hansteen, Christopher [fra] Boeck, Chr."
URN:NBN:no-68649,999920008658302204,,12219671240002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008658302204,"Brev [Udatert], [til] Hansteen, Christopher [fra] Boeck, Chr."
URN:NBN:no-68650,999920008657502204,,12219671160002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008657502204,"Brev [Udatert], [til] Hansteen, Christopher [fra] Boeck, Chr."
URN:NBN:no-68651,999920008656802204,,12219670400002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008656802204,"Brev 13. juni 1851, London, [til] Hansteen, Christopher [fra] Bond, G. P."
URN:NBN:no-68652,999920008656602204,,12219670340002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008656602204,"Brev 14. november 1862, Cambridge, [til] Hansteen, Christopher [fra] Bond, G. P."
URN:NBN:no-68653,999920008656202204,,12219670300002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008656202204,"Brev 28. september 1792, Köbenhavn, [fra] Bugge"
URN:NBN:no-68654,999920008655402204,,12219670240002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008655402204,"Brev 21. august 1851, Königsberg, [til] Hansteen, Christopher [fra] Busch"
URN:NBN:no-68655,999920008653702204,,12219670180002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008653702204,"Brev 9. mai 1866, Utrecht, [til] Hansteen, Christopher [fra] Buys-Ballot"
URN:NBN:no-68656,999920008653102204,,12219670140002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008653102204,"Brev 16. juli 1863, Utrecht, [til] Hansteen, Christopher [fra] Buys-Ballot"
URN:NBN:no-68657,999920008652502204,,12219670100002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008652502204,"Brev 21. februar 1826, Utrecht, [til] Hansteen, Christopher [fra] Buys-Ballot"
URN:NBN:no-68658,999920008651902204,,12219670040002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008651902204,"Brev [Udatert], [til] Hansteen, Christopher [fra] Buys-Ballot"
URN:NBN:no-68659,999920008651602204,,12219669960002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008651602204,"Brev [Udatert], [til] Hansteen, Christopher [fra] Buys-Ballot"
URN:NBN:no-68660,999920008651002204,,12219669900002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008651002204,"Brev [Udatert], [til] Hansteen, Christopher [fra] Buys-Ballot"
URN:NBN:no-68661,999920008650002204,,12219669840002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008650002204,"Brev 13. juni 1831, Åbo, [til] Hansteen, Christopher [fra] Böcker"
URN:NBN:no-68662,999920008649202204,,12219669800002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008649202204,"Brev 1855, Utrecht, [til] Hansteen, Christopher [fra] Buys-Ballot"
URN:NBN:no-68663,999920008648902204,,12219669760002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008648902204,"Brev 5. april 1859, Utrecht, [til] Hansteen, Christopher [fra] Buys-Ballot"
URN:NBN:no-68664,999920008648502204,,12219669740002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008648502204,"Brev 8. februar 1855, Utrecht, [til] Hansteen, Christopher [fra] Buys-Ballot"
URN:NBN:no-68665,999920008648002204,,12219669680002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008648002204,"Brev 10. juli 1868, Utrecht, [til] Hansteen, Christopher [fra] Buys-Ballot"
URN:NBN:no-68666,999920008647402204,,12219669640002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008647402204,"Brev 13. april 1854, Utrecht, [til] Hansteen, Christopher [fra] Buys-Ballot"
URN:NBN:no-68667,999920008646702204,,12219669600002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008646702204,"Brev 14. september 1862, Utrecht, [til] Hansteen, Christopher [fra] Buys-Ballot"
URN:NBN:no-68668,999920008646102204,,12219669560002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008646102204,"Brev 17. mars 1859, Utrecht, [til] Hansteen, Christopher [fra] Buys-Ballot"
URN:NBN:no-68669,999920008645702204,,12219669520002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008645702204,"Brev 7. april 1859, Stockholm, [til] Hansteen, Christopher [fra] Bretteville"
URN:NBN:no-68670,999920008645202204,,12219669480002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008645202204,"Brev 10. juli 1856, [til] Hansteen, Christopher [fra] Bretteville"
URN:NBN:no-68671,999920008644602204,,12219669460002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008644602204,"Brev 19. mai 1855, Kiel, [til] Hansteen, Christopher [fra] Brauer, C. A."
URN:NBN:no-68672,999920008644002204,,12219669420002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008644002204,"Brev 15. desember 1860, Oxøe, [til] Hansteen, Christopher [fra] Bergh, C. F."
URN:NBN:no-68673,999920008643502204,,12219669360002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008643502204,"Brev 20. mars 1824, Leipzig, [til] Hansteen, Christopher [fra] Barth, J. A."
URN:NBN:no-68674,999920008643002204,,12219669340002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008643002204,"Brev 4. januar 1827, Stockholm, [fra] Berzelius, J."
URN:NBN:no-68675,999920008642602204,,12219669300002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008642602204,"Brev 4. juli 1824, Stockholm, [til] Hansteen, Christopher [fra] Berzelius, J."
URN:NBN:no-68676,999920008642102204,,12219669280002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008642102204,"Brev 5. mai 1831, Stockholm, [til] Hansteen, Christopher [fra] Berzelius, J."
URN:NBN:no-68677,999920008641702204,,12219669260002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008641702204,"Brev 6. februar 1835, Stockholm, [til] Hansteen, Christopher [fra] Berzelius, J."
URN:NBN:no-68678,999920008641302204,,12219669240002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008641302204,"Brev 6. juni 1846, Stockholm, [til] Hansteen, Christopher [fra] Berzelius, J."
URN:NBN:no-68679,999920008640902204,,12219669220002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008640902204,"Brev 6. oktober 1843, Stockholm, [til] Hansteen, Christopher [fra] Berzelius, J."
URN:NBN:no-68680,999920008640402204,,12219669200002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008640402204,"Brev 7. oktober 1842, Stockholm, [til] Hansteen, Christopher [fra] Berzelius, J."
URN:NBN:no-68681,999920008639902204,,12219669180002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008639902204,"Brev 8. januar 1841, Stockholm, [til] Hansteen, Christopher [fra] Berzelius, J."
URN:NBN:no-68682,999920008638602204,,12219669160002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008638602204,"Brev 8. august 1844, Stockholm, [til] Hansteen, Christopher [fra] Berzelius, J."
URN:NBN:no-68683,999920008638002204,,12219669140002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008638002204,"Brev 8. desember 1843, Stockholm, [til] Hansteen, Christopher [fra] Berzelius, J."
URN:NBN:no-68684,999920008637302204,,12219669120002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008637302204,"Brev 9. januar 1824, Stockholm, [til] Hansteen, Christopher [fra] Berzelius, J."
URN:NBN:no-68685,999920008636702204,,12219669100002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008636702204,"Brev 9. oktober 1824, [til] Hansteen, Christopher [fra] Berzelius, J."
URN:NBN:no-68686,999920008636102204,,12219670600002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008636102204,"Brev 12. mars 1833, Stockholm, [til] Hansteen, Christopher [fra] Berzelius, J."
URN:NBN:no-68687,999920008635402204,,12219670540002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008635402204,"Brev 12. april 1827, Stockholm, [til] Hansteen, Christopher [fra] Berzelius, J."
URN:NBN:no-68688,999920008634902204,,12219670480002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008634902204,"Brev 12. juni 1843, Stockholm, [til] Hansteen, Christopher [fra] Berzelius, J."
URN:NBN:no-68689,999920008662002204,,12219642800002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008662002204,"Brev 14. august 1838, Stockholm, [til] Hansteen, Christopher [fra] Berzelius, J."
URN:NBN:no-68690,999920008660602204,,12219642760002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008660602204,"Brev 20. mai 1836, Stockholm, [til] Hansteen, Christopher [fra] Berzelius, J."
URN:NBN:no-68691,999920008660402204,,12219642720002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008660402204,"Brev 20. desember 1830, Stockholm, [til] Hansteen, Christopher [fra] Berzelius, J."
URN:NBN:no-68692,999920008659802204,,12219642680002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008659802204,"Brev 21. april 1842, Stockholm, [til] Hansteen, Christopher [fra] Berzelius, J."
URN:NBN:no-68693,999920008659402204,,12219642640002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008659402204,"Brev 21. november 1831, Stockholm, [til] Hansteen, Christopher [fra] Berzelius, J."
URN:NBN:no-68694,999920008659102204,,12219642600002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008659102204,"Brev 25. april 1842, Stockholm, [til] Hansteen, Christopher [fra] Berzelius, J."
URN:NBN:no-68695,999920008658202204,,12219642560002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008658202204,"Brev 25. juni 1844, Stockholm, [til] Hansteen, Christopher [fra] Berzelius, J."
URN:NBN:no-68696,999920008657702204,,12219642520002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008657702204,"Brev 27. august 1841, Stockholm, [til] Hansteen, Christopher [fra] Berzelius, J."
URN:NBN:no-68697,999920008657102204,,12219642840002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008657102204,"Brev 27. september 1831, Stockholm, [til] Hansteen, Christopher [fra] Berzelius, J."
URN:NBN:no-68698,999920008656402204,,12219642480002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008656402204,"Brev 29. november 1842, Stockholm, [til] Hansteen, Christopher [fra] Berzelius, J."
URN:NBN:no-68699,999920008656002204,,12219642440002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008656002204,"Brev [Udatert], [til] Hansteen, Christopher [fra] Berzelius, J."
URN:NBN:no-68700,999920008655502204,,12219642400002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008655502204,"Brev 1. september 1820, [til] Hansteen, Christopher [fra] Bohr"
URN:NBN:no-68701,999920008654702204,,12219642360002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008654702204,"Brev 3. juli 1822, Bergen, [til] Hansteen, Christopher [fra] Bohr"
URN:NBN:no-68702,999920008654202204,,12219642340002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008654202204,"Brev 12. mai 1821, Bergen, [til] Hansteen, Christopher [fra] Bohr"
URN:NBN:no-68703,999920008653802204,,12219642300002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008653802204,"Brev 13. september 1820, Bergen, [til] Hansteen, Christopher [fra] Bohr"
URN:NBN:no-68704,999920008653202204,,12219642260002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008653202204,"Brev 18. desember 1818, Bergen, [til] Hansteen, Christopher [fra] Bohr"
URN:NBN:no-68705,999920008652702204,,12219642220002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008652702204,"Brev 20. februar 1819, Bergen, [til] Hansteen, Christopher [fra] Bohr"
URN:NBN:no-68706,999920008652002204,,12219642180002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008652002204,"Brev 20. oktober 1816, Bergen, [til] Hansteen, Christopher [fra] Bohr"
URN:NBN:no-68707,999920008651202204,,12219642140002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008651202204,"Brev 27. april 1822, Bergen, [til] Hansteen, Christopher [fra] Bohr"
URN:NBN:no-68708,999920008650702204,,12219642120002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008650702204,"Brev 28. juli 1826, Bergen, [til] Hansteen, Christopher [fra] Bohr"
URN:NBN:no-68709,999920008650302204,,12219642080002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008650302204,"Brev 31. juli 1818, Bergen, [til] Hansteen, Christopher [fra] Bohr"
URN:NBN:no-68710,999920008650102204,,12219642030002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008650102204,"Brev [Udatert], [til] Hansteen, Christopher [fra] Bohr"
URN:NBN:no-68711,999920008649802204,,12219641980002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008649802204,"Brev 20. april 1822, Breslau, [til] Hansteen, Christopher [fra] Brandes, H. W."
URN:NBN:no-68712,999920008649402204,,12219641960002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008649402204,"Brev 25. februar 1826, Breslau, [til] Hansteen, Christopher [fra] Brandes, H. W."
URN:NBN:no-68713,999920008648802204,,12219641920002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008648802204,"Brev 31. mars 1825, Breslau, [til] Hansteen, Christopher [fra] Brandes, H. W."
URN:NBN:no-68714,999920008648402204,,12219641880002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008648402204,"Brev [Udatert], [til] Brandes, H. W."
URN:NBN:no-68715,999920008647802204,,12219641840002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008647802204,"Brev 18. januar 1844, Stockholm, [til] Hansteen, Christopher [fra] Akrell, C."
URN:NBN:no-68716,999920008647202204,,12219641800002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008647202204,"Brev 21. mars 1842, Stockholm, [til] Hansteen, Christopher [fra] Akrell, C."
URN:NBN:no-68717,999920008646602204,,12219641760002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008646602204,"Brev 20. desember 1814, Köbenhavn, [til] Hansteen, Christopher [fra] Andresen"
URN:NBN:no-68718,999920008646002204,,12219641720002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008646002204,"Brev 12. oktober 1857, Washington D. C., [til] Hansteen, Christopher [fra] Bache, A. D."
URN:NBN:no-68719,999920008645402204,,12219661680002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008645402204,"Brev 20. november 1857, Washington D. C., [til] Hansteen, Christopher [fra] Bache, A. D."
URN:NBN:no-68720,999920008644802204,,12219661640002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008644802204,"Brev 21. desember 1855, Washington D. C., [til] Hansteen, Christopher [fra] Bache, A. D."
URN:NBN:no-68721,999920008644202204,,12219661620002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008644202204,"Brev 29. november 1859, Washington D. C., [til] Hansteen, Christopher [fra] Bache, A. D."
URN:NBN:no-68722,999920008643202204,,12219661600002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008643202204,"Brev 15. januar 1831, [til] Hansteen, Christopher [fra] Barlow, Peter"
URN:NBN:no-68723,999920008642802204,,12219661580002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008642802204,"Brev 18. februar 1827, Woolwish, [til] Hansteen, Christopher [fra] Barlow, Peter"
URN:NBN:no-68724,999920008642202204,,12219661560002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008642202204,"Brev 27. mars 1828, Woolwish, [til] Hansteen, Christopher [fra] Barlow, Peter"
URN:NBN:no-68725,999920008641602204,,12219661540002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008641602204,"Brev 7. januar 1819, Stockholm, [til] Hansteen, Christopher [fra] Anderson, Sam."
URN:NBN:no-68726,999920008641102204,,12219661520002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008641102204,"Brev 1. januar 1864, Bergen, [til] Hansteen, Christopher [fra] Åstrand, J. J."
URN:NBN:no-68727,999920008640602204,,12219661500002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008640602204,"Brev 2. mars 1866, Bergen, [til] Hansteen, Christopher [fra] Åstrand, J. J."
URN:NBN:no-68728,999920008640202204,,12219661480002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008640202204,"Brev 30. januar 1863, Bergen, [til] Hansteen, Christopher [fra] Åstrand, J. J."
URN:NBN:no-68729,999920008639702204,,12219661460002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008639702204,"Brev 20. mai 1817, Eidsvold, [til] Hansteen, Christopher [fra] Anker, Carsten"
URN:NBN:no-68730,999920008639402204,,12219661440002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008639402204,"Brev 8. november 1862, [til] Hansteen, Christopher [fra] Autenrieth, A."
URN:NBN:no-68731,999920008638902204,,12219661420002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008638902204,"Brev 14. september 1819, London, [til] Hansteen, Christopher [fra] Banks, Joseph"
URN:NBN:no-68732,999920008638302204,,12219661400002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008638302204,"Brev 12. september 1857, Stavanger, [til] Hansteen, Christopher [fra] Andresen"
URN:NBN:no-68733,999920008637802204,,12219661380002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008637802204,"Brev 10. juni 1821, Edinburgh, [til] Hansteen, Christopher [fra] Brewster, David"
URN:NBN:no-68734,999920008637002204,,12219661360002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008637002204,"Brev 24. oktober 1823, Edinburgh, [til] Hansteen, Christopher [fra] Brewster, David"
URN:NBN:no-68735,999920008636302204,,12219661340002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008636302204,"Brev 1. februar 1855, Greenwich, [til] Hansteen, Christopher [fra] Airz, G. B."
URN:NBN:no-68736,999920008635802204,,12219661320002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008635802204,"Brev 6. desember 1856, Greenwich, [til] Hansteen, Christopher [fra] Airz, G. B."
URN:NBN:no-68737,999920008635302204,,12219661300002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008635302204,"Brev 8. august 1857, Greenwich, [til] Hansteen, Christopher [fra] Airz, G. B."
URN:NBN:no-68738,999920008635002204,,12219661280002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008635002204,"Brev 9. mars 1852, Greenwich, [til] Hansteen, Christopher [fra] Airz, G. B."
URN:NBN:no-68739,999920008755302204,,12219642380002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008755302204,"Brev 9. mars 1857, Greenwich, [til] Hansteen, Christopher [fra] Airz, G. B."
URN:NBN:no-68740,999920008753402204,,12219642320002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008753402204,"Brev 9. september 1857, Greenwich, [til] Hansteen, Christopher [fra] Airz, G. B."
URN:NBN:no-68741,999920008753202204,,12219642280002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008753202204,"Brev 1. april 1858, [til] Hansteen, Christopher [fra] Airz, G. B."
URN:NBN:no-68742,999920008752502204,,12219642240002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008752502204,"Brev 12. februar 1855, Greenwich, [til] Hansteen, Christopher [fra] Airz, G. B."
URN:NBN:no-68743,999920008751902204,,12219642200002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008751902204,"Brev 14. januar 1857, Greenwich, [til] Hansteen, Christopher [fra] Airz, G. B."
URN:NBN:no-68744,999920008751202204,,12219642730002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008751202204,"Brev 15. august 1865, Greenwich, [til] Hansteen, Christopher [fra] Airz, G. B."
URN:NBN:no-68745,999920008750402204,,12219642700002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008750402204,"Brev 17. april 1857, Greenwich, [til] Hansteen, Christopher [fra] Airz, G. B."
URN:NBN:no-68746,999920008749502204,,12219642650002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008749502204,"Brev 20. oktober 1860, Greenwich, [til] Hansteen, Christopher [fra] Airz, G. B."
URN:NBN:no-68747,999920008749002204,,12219642620002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008749002204,"Brev 21. juni 1853, Greenwich, [til] Hansteen, Christopher [fra] Airz, G. B."
URN:NBN:no-68748,999920008748702204,,12219642580002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008748702204,"Brev 22. mai 1859, Greenwich, [til] Hansteen, Christopher [fra] Airz, G. B."
URN:NBN:no-68749,999920008748002204,,12219642540002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008748002204,"Brev 26. november 1858, Greenwich, [til] Hansteen, Christopher [fra] Airz, G. B."
URN:NBN:no-68750,999920008747402204,,12219642500002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008747402204,"Brev 29. mars 1865, Greenwich, [til] Hansteen, Christopher [fra] Airz, G. B."
URN:NBN:no-68751,999920008746902204,,12219642460002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008746902204,"Brev 29. april 1859, Greenwich, [til] Hansteen, Christopher [fra] Airz, G. B."
URN:NBN:no-68752,999920008745502204,,12219642420002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008745502204,"Brev 29. september 1851, Greenwich, [til] Hansteen, Christopher [fra] Airz, G. B."
URN:NBN:no-68753,999920008744902204,,12219642160002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008744902204,"Brev 31. mars 1858, Greenwich, [til] Hansteen, Christopher [fra] Airz, G. B."
URN:NBN:no-68754,999920008744202204,,12219642100002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008744202204,"Brev 19. august 1833, Paris, [til] Hansteen, Christopher [fra] Arago, Dominique François Jean"
URN:NBN:no-68755,999920008743002204,,12219642060002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008743002204,"Brev 4. april 1850, Bonn, [til] Hansteen, Christopher [fra] Argelander, Friedrich Wilhelm August"
URN:NBN:no-68756,999920008742402204,,12219642020002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008742402204,"Brev 7. august 1830, Åbo, [til] Hansteen, Christopher [fra] Argelander, Friedrich Wilhelm August"
URN:NBN:no-68757,999920008741502204,,12219642000002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008741502204,"Brev 15. oktober 1825, Åbo, [til] Hansteen, Christopher [fra] Argelander, Friedrich Wilhelm August"
URN:NBN:no-68758,999920008740902204,,12219641940002204,https://bibsys.alma.exlibrisgroup.com/view/delivery/47BIBSYS_UBO/999920008740902204,"Brev 18. februar 1826, Åbo, [til] Hansteen, Christopher [fra] Argelander, Friedrich Wilhelm August"
